gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000274391	3083.23304445173	0.28862129229967404	0.17280685908829618	1.670195811800515	0.09488062839072227	0.8953051582387671
ENSG00000154721	3847.6380639218846	-0.3239194363925796	0.19662221186207873	-1.6474203668291245	0.09947167192074884	0.8953051582387671
ENSG00000197683	369.27104854792094	-0.6840307073712524	0.42183659405556684	-1.6215537414498178	0.10489893419896291	0.8953051582387671
ENSG00000184221	1250.3294889167732	-0.46002441803622796	0.2849061953196226	-1.6146522104236753	0.10638603211515374	0.8953051582387671
ENSG00000154727	3764.914745767833	0.27457582732031555	0.17009216051198636	1.6142767926154142	0.10646740160658226	0.8953051582387671
ENSG00000142173	5506.49580486227	-0.3124601923067688	0.19564508261654318	-1.5970766457707437	0.11024862330908969	0.8953051582387671
ENSG00000212938	216.08557865953796	-0.7130806008344847	0.4504088309431341	-1.583185212735125	0.11337925584683077	0.8953051582387671
ENSG00000156239	3663.6741757534905	-0.3651119707984091	0.23835060465630611	-1.5318273319461002	0.12556504948239122	0.9575056257951361
ENSG00000160182	178.72278836273333	-0.6948740463448413	0.47513559384667053	-1.462475249894837	0.14361102181732757	0.9575056257951361
ENSG00000186925	146.39823170720857	0.6784603259655906	0.47248476621331903	1.435941165686762	0.15101908339119413	0.9575056257951361
ENSG00000154654	5151.8713239603485	0.32715491745668945	0.22899049641643113	1.4286833845791627	0.1530952555251652	0.9575056257951361
ENSG00000166351	1223.7825486202423	0.3480195970666867	0.24983326848793835	1.3930074212013468	0.16361754654633393	0.9575056257951361
ENSG00000159200	9649.739920294409	-0.23398243938188387	0.17616116025907752	-1.328229440801647	0.18410232123563375	0.9575056257951361
ENSG00000182591	328.5138795888077	-0.5005332282637365	0.37707574353289086	-1.3274076544254745	0.18437386901298786	0.9575056257951361
ENSG00000159263	4523.4808846278265	-0.2534294000054277	0.19153902821853247	-1.3231214670061011	0.1857949868523246	0.9575056257951361
ENSG00000154640	1588.979485458544	-0.24417609469592844	0.18794852673301218	-1.2991647178101566	0.1938874068920614	0.9575056257951361
ENSG00000160181	720.3154168317664	0.3390373616366003	0.26269134114271525	1.290630137109878	0.19683196057668845	0.9575056257951361
ENSG00000232263	142.43954129383314	-0.6705051568394983	0.5254775999892494	-1.2759918916681054	0.20195838538347474	0.9575056257951361
ENSG00000186980	69.91873191703475	-0.882409846547063	0.6972893174324519	-1.2654859675697587	0.20569717549287067	0.9575056257951361
ENSG00000206104	85.50580230568181	0.7891696178179419	0.6243010012138475	1.2640851388729721	0.20619947005026512	0.9575056257951361
ENSG00000183527	1893.4650020847334	0.24113921325257073	0.19104065034152273	1.2622403285451917	0.2068623211860396	0.9575056257951361
ENSG00000160179	8719.328571837963	0.20601019067821155	0.16441745372163802	1.252970326538391	0.21021650593751542	0.9575056257951361
ENSG00000157617	9315.472171046518	-0.24773638363807476	0.19773432143796493	-1.2528749780841508	0.21025120939015549	0.9575056257951361
ENSG00000221859	310.99319448641336	0.5525228676874325	0.44501511743938793	1.2415822430182664	0.21439073668106748	0.9575056257951361
ENSG00000183255	3872.412268320494	-0.2148298246988417	0.17309208868079487	-1.2411302349873243	0.21455764187382156	0.9575056257951361
ENSG00000157538	7108.618463797072	0.21740454441963863	0.17568945689333562	1.2374364874474455	0.21592507980181463	0.9575056257951361
ENSG00000183570	7225.499774787499	-0.19105019897273787	0.1579748394026475	-1.209371059943208	0.22652032179940174	0.9575056257951361
ENSG00000275895	7277.944770431301	0.2164048934833073	0.17992523262287086	1.2027489992851585	0.22907346615349183	0.9575056257951361
ENSG00000159197	257.15681077637385	0.5181733176582494	0.4313075020154017	1.2014011238778448	0.22959564038738448	0.9575056257951361
ENSG00000186967	111.33829239689271	-0.6689911178882412	0.557159675652563	-1.2007170423895048	0.22986098097602417	0.9575056257951361
ENSG00000154736	3219.19953515634	0.6850849277765628	0.5712947953456057	1.1991793612650008	0.23045821058521154	0.9575056257951361
ENSG00000142197	3518.5868421677405	-0.22837902800298032	0.19069534227221863	-1.1976119882202894	0.23106810684232415	0.9575056257951361
ENSG00000198743	3926.859041896818	0.32663187980885255	0.2765258263566209	1.1811984584311939	0.23752389354198453	0.9575056257951361
ENSG00000241837	2874.744474775214	0.24207570931819455	0.20876780988582905	1.1595451877881984	0.24623402845874764	0.9575056257951361
ENSG00000272804	536.6949933084438	0.42796903387043067	0.3705911911051224	1.1548278646187042	0.24816092393671485	0.9575056257951361
ENSG00000183640	166.84538332966724	-0.6043094633372448	0.5286603990109205	-1.1430957651979556	0.25299883235596154	0.9575056257951361
ENSG00000156304	5366.251345604821	-0.184425668070467	0.1654321481046124	-1.114811541671114	0.26493118950618905	0.9575056257951361
ENSG00000160193	3250.322479691148	-0.20349778651653505	0.1837855875919473	-1.1072565002667896	0.2681830457428249	0.9575056257951361
ENSG00000231068	88.369912158837	-0.6951088867858847	0.629805148483814	-1.1036887971768445	0.2697281569293494	0.9575056257951361
ENSG00000160209	13934.886974049967	-0.16352980696450703	0.14823338015368895	-1.1031915132405312	0.26994400606658325	0.9575056257951361
ENSG00000160199	5548.227113418941	-0.18651414623905518	0.1721687456729707	-1.083321746406477	0.2786656361008903	0.9575056257951361
ENSG00000160183	6170.9383878240415	0.19757886954991447	0.18250241945948192	1.0826095902458965	0.27898174872188386	0.9575056257951361
ENSG00000159082	14600.278789649143	0.17026965930063548	0.1582989085745775	1.0756211829497127	0.2820967097743433	0.9575056257951361
ENSG00000244362	120.82979994377729	0.5659981076234555	0.5370098870892202	1.0539807948255135	0.2918917099981279	0.9575056257951361
ENSG00000159079	3242.6147016736318	-0.20965203722565637	0.19954513401851495	-1.0506497101863863	0.29341950110323395	0.9575056257951361
ENSG00000156273	5821.479561349774	0.21117655554396256	0.20382525881674898	1.0360666620510603	0.3001710439428282	0.9575056257951361
ENSG00000249209	326.45416248441103	-0.40451908381907015	0.39387042841757636	-1.0270359352548402	0.3044035432668674	0.9575056257951361
ENSG00000274749	204.44322500344856	0.4425087080836808	0.4323009145704521	1.0236127039503755	0.30601824236616076	0.9575056257951361
ENSG00000187766	306.253155902567	0.4916155326418439	0.4804381944610396	1.0232648825794193	0.3061826229236128	0.9575056257951361
ENSG00000215455	429.4646131060658	0.4324258652795826	0.4426272713027684	0.9769526039523946	0.3285926172778484	0.9575056257951361
ENSG00000198390	213.15910013022142	0.440902203835697	0.45437494374998433	0.9703488493377386	0.3318726357443117	0.9575056257951361
ENSG00000160298	6777.328132064038	-0.1938413872989658	0.2009054285869596	-0.9648389725569999	0.33462547225499223	0.9575056257951361
ENSG00000221837	684.3019799106545	0.2944648283393655	0.30676481761830143	0.9599041722762339	0.33710344616088644	0.9575056257951361
ENSG00000159110	5273.122221978965	0.16057533044979705	0.17087741830795536	0.9397106536359773	0.34736599893383224	0.9575056257951361
ENSG00000222018	245.74496483026178	-0.3790978488611273	0.4102864297662796	-0.9239833963728243	0.3554949605248536	0.9575056257951361
ENSG00000159147	6309.846772204728	-0.15281887717926027	0.16551851295484157	-0.9232736233013031	0.35586462993995344	0.9575056257951361
ENSG00000156282	393.0509560356813	0.34041610901904124	0.3857317823012735	0.8825202501803735	0.3774955339139243	0.9575056257951361
ENSG00000160213	3872.0233785185674	0.1837946783244364	0.20958774243664707	0.8769342910403873	0.3805223294192371	0.9575056257951361
ENSG00000154639	3235.2433158772847	-0.1577654768885747	0.18001355946590328	-0.8764088514035375	0.3808078081244123	0.9575056257951361
ENSG00000160307	954.3630019351258	0.22491583451382224	0.2567445458696509	0.8760296494399998	0.38101391554808994	0.9575056257951361
ENSG00000160233	1936.6118489682158	-0.27540480532348255	0.3143790075571191	-0.876027974843214	0.38101482589258867	0.9575056257951361
ENSG00000188694	709.7232465479715	-0.359921006078559	0.41208223972420244	-0.873420330658866	0.38243401351567535	0.9575056257951361
ENSG00000157578	7966.012725675166	0.1263532749767942	0.1455938720405036	0.8678474801579783	0.3854778335542405	0.9575056257951361
ENSG00000160310	9500.959438902573	-0.1461448390800221	0.1721771340235987	-0.8488051558576379	0.3959897207630989	0.9575056257951361
ENSG00000189169	484.2570418869669	-0.29908917444805067	0.35437847441176457	-0.8439823410395086	0.3986792735472658	0.9575056257951361
ENSG00000183421	2100.52940832085	-0.23861678621304597	0.2850777359863415	-0.8370235767007721	0.402579315710511	0.9575056257951361
ENSG00000154646	1982.7494953136754	0.17138702738887532	0.20889475235081642	0.8204467822200201	0.41196145547616136	0.9575056257951361
ENSG00000185808	5695.796526143338	0.1339156932856058	0.1657941928405448	0.8077224599440666	0.4192503711159926	0.9575056257951361
ENSG00000142188	3698.3644959603025	0.14199196100620567	0.17815268654663385	0.7970239672419275	0.425437111933833	0.9575056257951361
ENSG00000184900	2709.1286277732856	-0.17374673247917855	0.22008503702233814	-0.789452726227561	0.4298474494327855	0.9575056257951361
ENSG00000175894	4292.598424707917	0.16528414516965814	0.2097722167901837	0.7879220027263049	0.4307423302195567	0.9575056257951361
ENSG00000241945	3577.876357466516	0.1413624762628579	0.18136431458898813	0.7794393102260315	0.4357209749727679	0.9575056257951361
ENSG00000173638	6804.365414879028	0.12140901381925275	0.15594815054452008	0.7785216650234842	0.43626153957867225	0.9575056257951361
ENSG00000160201	6880.06569242499	-0.14860843372000815	0.19217173188103975	-0.7733105814543075	0.43933859496042754	0.9575056257951361
ENSG00000205758	7743.745597538959	-0.11904562477767189	0.1567954953577769	-0.7592413577063095	0.44770819008116086	0.9575056257951361
ENSG00000278961	1567.9897870254285	-0.1952000560602534	0.25743630791509176	-0.7582460206997481	0.4483037154666561	0.9575056257951361
ENSG00000154645	5265.507758024415	-0.12054781272255881	0.16083096182701903	-0.7495311310281998	0.4535371423966911	0.9575056257951361
ENSG00000160294	10336.254772170189	0.12409184689377027	0.1659295273440764	0.7478587378631516	0.45454536822168495	0.9575056257951361
ENSG00000160221	5566.931156614954	-0.13098116001446797	0.17684324892835476	-0.7406624839127046	0.4588981118365332	0.9575056257951361
ENSG00000157601	8439.309118357112	0.12074095177049979	0.16363626635631157	0.7378618105817147	0.4605984278117956	0.9575056257951361
ENSG00000276076	1018.005116409607	0.18267542985281002	0.2511191315555049	0.7274452914888057	0.466953217820095	0.9575056257951361
ENSG00000141956	21322.042533315805	0.10469957461879727	0.14624171452537224	0.7159350870481787	0.4740314318640764	0.9575056257951361
ENSG00000183778	8424.595725801342	-0.13815217038407915	0.19649802609808445	-0.7030715428923381	0.482011165425704	0.9575056257951361
ENSG00000170262	1249.9682481056416	0.17708632415285946	0.2547064475886526	0.6952565426959724	0.4868945432434197	0.9575056257951361
ENSG00000142166	2806.3052897400175	-0.12629325876859204	0.18400626841449452	-0.6863530240399337	0.49249051969897933	0.9575056257951361
ENSG00000186971	246.69341389724656	0.26483510323310305	0.3861359197277587	0.6858597962598829	0.49280152461985555	0.9575056257951361
ENSG00000159259	1949.4332744776434	-0.16335904584264108	0.24120047808856251	-0.6772749670200069	0.4982315106369244	0.9575056257951361
ENSG00000188155	513.9232225719301	-0.2612740647180992	0.3891035525429862	-0.6714769449174716	0.5019167418249242	0.9575056257951361
ENSG00000160216	12614.294656550832	0.10252468511581786	0.15349955843347485	0.667915179444969	0.5041877373420625	0.9575056257951361
ENSG00000155313	7624.760901490142	-0.10567417117345951	0.16207990247796233	-0.6519881216477644	0.5144088352029911	0.9575056257951361
ENSG00000212935	353.61040531401807	0.2667648788754727	0.409570796504562	0.6513278806793572	0.5148348544106691	0.9575056257951361
ENSG00000186977	156.2657681186384	0.32714740798475894	0.5069321809591589	0.6453474848761193	0.5187020270724588	0.9575056257951361
ENSG00000186866	7825.156620503811	-0.12407806489271124	0.19478134426931887	-0.6370120575877732	0.5241169896647139	0.9575056257951361
ENSG00000212933	116.17836581648218	-0.35742412361793097	0.5626454670531846	-0.6352563817672152	0.5252612163947412	0.9575056257951361
ENSG00000205927	1801.131405041749	-0.15486338230217958	0.24511835652426228	-0.631790227782679	0.5275239600331897	0.9575056257951361
ENSG00000184787	5731.80623731341	-0.10460705897860885	0.16706844936053988	-0.6261329376012998	0.531227749649552	0.9575056257951361
ENSG00000198862	10175.360446332043	0.10435224025738003	0.1672267687559118	0.6240163643279807	0.5326168381464442	0.9575056257951361
ENSG00000159212	2243.79422371858	-0.1411560504808121	0.2264972727855087	-0.6232130247964878	0.5331445436874354	0.9575056257951361
ENSG00000156284	722.569447601245	-0.18266760664666715	0.293206980397552	-0.6229988331075635	0.5332852886538182	0.9575056257951361
ENSG00000206107	218.71973466071677	-0.2843644047497069	0.45775685423075896	-0.6212127729415855	0.5344596364427605	0.9575056257951361
ENSG00000206102	96.3648224168064	-0.345598653549871	0.5566793231170238	-0.6208217894905	0.5347168849690938	0.9575056257951361
ENSG00000142185	10186.043979615879	0.11166414789663312	0.18141215909531283	0.6155273629589815	0.5382065044248039	0.9575056257951361
ENSG00000205439	165.50516957754826	0.31607822421418996	0.5161484753214328	0.6123784905445113	0.5402873695168868	0.9575056257951361
ENSG00000276612	474.01866612519234	-0.22780732702631856	0.37426731462788565	-0.6086754523376304	0.5427395811315672	0.9575056257951361
ENSG00000187026	143.1562187991364	-0.33039732627848	0.564637805326791	-0.5851491401417207	0.5584474395056289	0.9575056257951361
ENSG00000182816	247.1641760932709	0.2341905318875944	0.4048859874254455	0.5784110568428045	0.562986630775856	0.9575056257951361
ENSG00000166979	5424.477055145271	-0.08997838205069887	0.15739676431822636	-0.5716660214741116	0.5675482582000186	0.9575056257951361
ENSG00000160208	2687.6913641888514	0.13940987113197173	0.2513062429242837	0.5547409786153806	0.5790718426551005	0.9575056257951361
ENSG00000280071	3231.515959350887	-0.10939199859390927	0.2019546737810847	-0.5416660904440779	0.58804855372277	0.9575056257951361
ENSG00000273590	3048.759045257377	-0.10496292765177945	0.19431953703780003	-0.5401563283436679	0.5890892273281436	0.9575056257951361
ENSG00000183844	2345.568452797188	-0.1149479398802193	0.21446109799259286	-0.5359850385741727	0.5919688906560954	0.9575056257951361
ENSG00000159267	7232.769966030044	-0.08333521230850978	0.15817020813056448	-0.5268704725969584	0.5982835399852102	0.9575056257951361
ENSG00000160299	8674.930407357246	-0.08815265080846624	0.1743625409517577	-0.5055710379493503	0.6131578174708396	0.9575056257951361
ENSG00000187005	185.96363905790463	0.26958860710249827	0.5343714814916826	0.5044966216197568	0.6139124356292069	0.9575056257951361
ENSG00000160285	8270.93944680472	-0.10974231379391934	0.21792924203609834	-0.5035685563286699	0.6145645932499375	0.9575056257951361
ENSG00000142182	1644.5515078176593	-0.11917680898848579	0.23876743489992155	-0.4991334309824884	0.6176853873935991	0.9575056257951361
ENSG00000160282	4789.532758932123	-0.07544233821928795	0.15621361584249066	-0.48294342213649316	0.6291359092408568	0.9575056257951361
ENSG00000206105	63.35865571069808	0.331165895050083	0.6891490635187645	0.4805431982438816	0.6308411941111904	0.9575056257951361
ENSG00000197381	17358.626262133876	-0.11599874574962192	0.24182550176837533	-0.4796795412451063	0.6314552775775375	0.9575056257951361
ENSG00000182670	29246.332712619096	0.09324996225875923	0.19501517419859082	0.4781677253678706	0.6325308318669186	0.9575056257951361
ENSG00000160284	1127.1181907039013	-0.1374882775511297	0.2984574454760107	-0.4606629173946363	0.6450404638449397	0.9575056257951361
ENSG00000215454	1271.030194534681	0.14320266000238474	0.31184242064568596	0.4592148165919062	0.6460799116385567	0.9575056257951361
ENSG00000157542	8536.416524888435	-0.08471498346165315	0.18559766982736128	-0.45644421904894117	0.6480705740974941	0.9575056257951361
ENSG00000160202	1534.335240508863	-0.10647753965390638	0.23772851204426193	-0.4478955373854427	0.6542285892197295	0.9575056257951361
ENSG00000285815	1041.1740483755398	-0.144146388708552	0.32269533703259257	-0.44669498491697474	0.6550953033453819	0.9575056257951361
ENSG00000160255	11488.188313214836	-0.0731857233352178	0.1644583912472769	-0.445010575502815	0.6563121115541641	0.9575056257951361
ENSG00000154642	3261.840839699642	0.07777801201197233	0.176864239967315	0.4397610960041777	0.6601101473550425	0.9575056257951361
ENSG00000160214	3845.094692176481	-0.08703689676223036	0.19905533927740252	-0.43724974712150866	0.6619302355250554	0.9575056257951361
ENSG00000240432	136.49658309834064	0.2067197565797621	0.47400534829133834	0.43611270911801137	0.6627549566293778	0.9575056257951361
ENSG00000160223	6069.086605457812	-0.07865120615726187	0.18093550737969946	-0.434691936902189	0.6637860518161816	0.9575056257951361
ENSG00000157551	11706.751576090244	0.07246388680214147	0.1670436621990694	0.4338020721539543	0.6644321767447835	0.9575056257951361
ENSG00000142192	11354.679528629807	-0.06400818855863255	0.147610530237361	-0.43362887766683017	0.6645579611354275	0.9575056257951361
ENSG00000185272	2479.9357323363515	-0.08587261696932794	0.203505129894704	-0.42196782466250093	0.673048502725113	0.9575056257951361
ENSG00000142168	1443.0455817924922	0.09739612573177767	0.2377208470162002	0.40970797031166695	0.6820201826358965	0.9575056257951361
ENSG00000159231	409.22628820077534	-0.17584652928715508	0.43184448767892564	-0.4071987354343542	0.6838620303035039	0.9575056257951361
ENSG00000205726	26233.577496723887	0.06742308324323357	0.1701746460404849	0.3961993446849507	0.6919579747052795	0.9575056257951361
ENSG00000184351	239.7288450702886	-0.1750498534411582	0.44182820024039937	-0.3961943881035962	0.691961630958559	0.9575056257951361
ENSG00000142149	2826.574701896667	0.09137633778302662	0.23228434974069762	0.3933813788360316	0.694037820903215	0.9575056257951361
ENSG00000159261	3011.656557410979	0.07141727865663859	0.18334527725996497	0.3895234157320352	0.6968889924631858	0.9575056257951361
ENSG00000280433	2174.1583418196565	0.09205959569007473	0.23842054464615853	0.3861227472099813	0.6994057638972113	0.9575056257951361
ENSG00000243646	3381.2492282775365	0.07202511642736714	0.18959633264222536	0.3798866540487413	0.7040295545425233	0.9575056257951361
ENSG00000243927	2952.003794313114	-0.07045815865147986	0.18748480498135567	-0.37580730160231673	0.7070601591661023	0.9575056257951361
ENSG00000275993	1733.7378250097581	-0.0797146888194142	0.21930178403849263	-0.3634931159767601	0.7162365544297014	0.9575056257951361
ENSG00000159256	5423.93585702046	0.0648309821384351	0.18745720812660058	0.3458441677774857	0.7294598298752374	0.9575056257951361
ENSG00000183486	6641.938217786626	-0.05663131576213693	0.16503979529139112	-0.3431373364354322	0.7314951439499777	0.9575056257951361
ENSG00000177398	10822.082917786298	-0.049010020889269874	0.14490424352786493	-0.3382235033016497	0.7351947653867237	0.9575056257951361
ENSG00000156299	7076.982293675496	-0.0469164618807658	0.1505711482781363	-0.31158998531445953	0.7553521461578916	0.9575056257951361
ENSG00000160200	8370.940083072652	0.04739603877175397	0.1525203246330913	0.3107522809551559	0.7559889490199387	0.9575056257951361
ENSG00000186965	119.22218471393552	-0.16118794295310082	0.5195363405347563	-0.3102534517358128	0.7563682258703178	0.9575056257951361
ENSG00000173276	9009.680426272022	-0.04868144388482848	0.1574547347038925	-0.30917738978366205	0.7571865922213348	0.9575056257951361
ENSG00000188992	1693.4447596060293	0.0747084210517623	0.256206172304859	0.2915949306750774	0.7705963518132395	0.9575056257951361
ENSG00000160190	4074.789546501956	0.04668797428520325	0.16086701780246623	0.2902271386825416	0.7716424756154057	0.9575056257951361
ENSG00000160305	12056.881771574948	0.05391069942215722	0.18794769730915212	0.2868388397091154	0.7742357221619109	0.9575056257951361
ENSG00000142178	2463.566505742102	-0.06214024915954568	0.22101228548878593	-0.28116196808751	0.7785861735553574	0.9575056257951361
ENSG00000156256	5930.4297069878085	-0.052839474854916205	0.19508320603855336	-0.27085609226902796	0.786501716335024	0.9575056257951361
ENSG00000159086	6888.338995906041	-0.04483971296061691	0.1696071750951261	-0.2643739154046287	0.791491809184214	0.9575056257951361
ENSG00000277117	2711.493285187211	0.06085038584211644	0.24057446261923027	0.252937843774497	0.8003162449827738	0.9575056257951361
ENSG00000156253	3143.5356303270887	0.04891393248934374	0.19602833244919524	0.24952481040984617	0.8029548517769968	0.9575056257951361
ENSG00000155307	5829.46201959982	0.0494789286142384	0.2002545670263838	0.24708015077488588	0.8048461949635812	0.9575056257951361
ENSG00000142156	3763.5079290785884	-0.043826662597701786	0.17841420912875272	-0.24564558401329037	0.8059565992054919	0.9575056257951361
ENSG00000265590	717.5177706159319	-0.06665213546940449	0.27254881113543195	-0.24455118770004264	0.8068039630485537	0.9575056257951361
ENSG00000157540	23810.732120937304	-0.035735027056301535	0.14703412030778232	-0.24303901013926854	0.8079751775406309	0.9575056257951361
ENSG00000241123	333.30976482248434	0.08413542989027031	0.35007582730982606	0.2403348741237375	0.8100706614925302	0.9575056257951361
ENSG00000159140	18733.326876798994	0.039740895095351794	0.16561925707454248	0.23995334719721076	0.8103664236098764	0.9575056257951361
ENSG00000159228	1676.3761667399574	-0.0492957818995898	0.20724862421672402	-0.23785818644586137	0.811991087201101	0.9575056257951361
ENSG00000156265	7733.588739124605	0.043196934810821236	0.18457889387181264	0.23402965477093432	0.8149619566650492	0.9575056257951361
ENSG00000182093	9965.732867814906	0.036387072551494176	0.1561304757213536	0.2330555414205889	0.8157182771516376	0.9575056257951361
ENSG00000242220	1685.473067822053	-0.05051492496538887	0.22203007227444507	-0.22751388786177038	0.8200241714162523	0.9575056257951361
ENSG00000206106	112.501106056522	-0.13149256838053483	0.6058016162715997	-0.2170554928357646	0.8281650986231995	0.9575056257951361
ENSG00000171587	6203.777682551338	0.04816543352710057	0.22321923370632707	0.2157763590859211	0.8291620769444501	0.9575056257951361
ENSG00000279493	149.9712801739951	-0.11503924772037331	0.544671822142495	-0.21120836996461545	0.8327246797879903	0.9575056257951361
ENSG00000274559	341.824556970741	0.07911903440588319	0.3755020219164124	0.21070201966447805	0.8331197985221586	0.9575056257951361
ENSG00000159216	12541.346526530135	0.03905024585912365	0.1863468269799105	0.2095568059408575	0.8340135948846803	0.9575056257951361
ENSG00000221864	213.93963700381443	0.08411043074484277	0.40462853396028636	0.20787073497169153	0.8353299001453331	0.9575056257951361
ENSG00000185917	9443.262098414047	-0.02998481806231795	0.1472823006876053	-0.20358738234214283	0.8386759540749611	0.9575056257951361
ENSG00000160194	2729.31235726441	0.04259109783170434	0.23357217677895284	0.18234662372484348	0.8553107115271035	0.9575056257951361
ENSG00000182871	8750.733699335467	-0.02908538570905717	0.16103162210286648	-0.18061909412101382	0.8566665674419415	0.9575056257951361
ENSG00000184032	143.53977061660933	0.10274258852965253	0.5781890482793428	0.17769722348669267	0.8589607658832874	0.9575056257951361
ENSG00000156261	4776.364106200929	-0.028871786687588403	0.16486969833196913	-0.1751188179495201	0.8609862721612543	0.9575056257951361
ENSG00000159131	8715.357586373531	-0.027151924441793845	0.15656090917662246	-0.17342722768148147	0.8623156247681536	0.9575056257951361
ENSG00000244025	141.17358682727505	0.08725983316014668	0.5067854871722274	0.1721829755761969	0.8632936815162094	0.9575056257951361
ENSG00000160218	8653.584545776353	-0.030207126072160893	0.18004100500657702	-0.16777914603985578	0.8667570289703811	0.9575056257951361
ENSG00000184724	144.98263811051652	0.08858324737181644	0.5315528634821224	0.16664992977654375	0.8676455047111575	0.9575056257951361
ENSG00000142207	4402.7437737039445	-0.0398593511214393	0.24320917246402027	-0.163889177030673	0.8698183873747072	0.9575056257951361
ENSG00000160226	4290.791818343844	-0.027054071058042237	0.1694322643534334	-0.15967484800656276	0.8731372150411709	0.9575056257951361
ENSG00000180530	7770.076876991387	0.027712012751570328	0.1741114117203185	0.15916252977194364	0.8735408243938942	0.9575056257951361
ENSG00000160224	4371.899161716073	0.03398393919017112	0.21409745444549996	0.15873116884172003	0.8738806803108446	0.9575056257951361
ENSG00000185658	17050.05556487465	0.022812681330773306	0.1500192929886949	0.1520649836184231	0.8791356819970749	0.9586765294158578
ENSG00000205445	662.8459384873363	-0.04102341216607615	0.2850225704801976	-0.14393039855391493	0.8855554310299417	0.9608955990472574
ENSG00000274276	5789.279974295144	-0.024587280482427348	0.1813175745213065	-0.13560340495034645	0.8921348135589935	0.9608955990472574
ENSG00000182362	2224.4553029473354	0.02664294040187014	0.1994985575793121	0.13354953903001554	0.8937587886334752	0.9608955990472574
ENSG00000160256	1167.9542128154096	-0.033060902595319526	0.2619133794126866	-0.12622838386284482	0.899551143987862	0.962603794267385
ENSG00000249624	1568.6884533240382	-0.023179351276697704	0.2171299147208189	-0.10675337530759511	0.9149846371319016	0.9675004190178402
ENSG00000205581	7602.74268078048	-0.016878086153594887	0.159591371108591	-0.10575813740023891	0.9157742519662566	0.9675004190178402
ENSG00000160180	829.2284357122674	-0.024310783433908724	0.24901559010054913	-0.09762755586544745	0.9222280426067319	0.9675004190178402
ENSG00000186924	115.42557022567874	0.05620425989440387	0.5847923885318269	0.09610976646859178	0.9234333946973053	0.9675004190178402
ENSG00000186970	177.00010647118458	0.039085542579578775	0.41659774933533306	0.09382082030433044	0.9252514924231746	0.9675004190178402
ENSG00000275464	3761.604440477534	0.011336550560088211	0.1930363390652707	0.05872754640386659	0.9531691183406357	0.9837216299291005
ENSG00000160185	4447.073002640007	-0.010135718574545122	0.17704385486811483	-0.05724976211174071	0.9543462386979408	0.9837216299291005
